X,Y,FNO,F_NAME,HMIS_,PROV,DIST,DIVISION,LOCATION,SUB_LOCATI,LONG,LAT,SPATIAL_RE,F_TYPE,AGENCY,N14,N15
,,114,SDA DISP KIBERA,,NAIROBI,NAIROBI,,,,,,,4,MISS,,
36.84511,-1.28729,115,SHAURI MOYO DISP,51,NAIROBI,NAIROBI,PUMWANI,KAMUKUNJI,SHAURI MOYO,36.845110,-1.287290,GPS,4,LA,,
36.85,-1.29,116,SHAURI MOYO SDA DISP NAIROBI,120,NAIROBI,NAIROBI,PUMWANI,KAMUKUNJI,SHAURI MOYO,36.850000,-1.290000,DISTRICT ESTIMATES,4,MISS,,
,,117,SISTERS OF MERCY MAKADARA,101,NAIROBI,NAIROBI,,,,,,,4,MISS,,
36.91808,-1.26916,118,SOWETO/KAYOLE DISP,3352,NAIROBI,NAIROBI,EMBAKASI,KAYOLE,KAYOLE,36.918080,-1.269160,GPS,4,LA,,
36.82471,-1.27904,119,SPECIAL STD DISP,122,NAIROBI,NAIROBI,CENTRAL,STAREHE,CITY CENTRE,36.824710,-1.279040,GPS,4,MOH,,
,,120,ST JOHN'S MCH/FP DISP,3359,NAIROBI,NAIROBI,,,,,,,4,MISS,,
,,121,ST. JOSEPH MUKASA,,NAIROBI,NAIROBI,,,,,,,4,MISS,,
,,122,ST. JOSEPH THE WORKER DISP,3111,NAIROBI,NAIROBI,,,,,,,4,MISS,,
,,123,ST. ODILLIAS DISP,2691,NAIROBI,NAIROBI,,,,,,,4,MISS,,
36.79915,-1.28435,124,STATE HOUSE DISP,124,NAIROBI,NAIROBI,WESTLANDS,KILIMANI,KILIMANI(NAIROBI),36.799150,-1.284350,GPS,4,MOH,,
36.80337,-1.27623,125,STATE HOUSE ROAD DISP,53,NAIROBI,NAIROBI,WESTLANDS,KILIMANI,KILIMANI(NAIROBI),36.803370,-1.276230,GPS,4,LA,,
36.80617,-1.29582,126,UHURU AP CAMP DISP,3333,NAIROBI,NAIROBI,DAGORETTI,KENYATTA/GOLF COURSE,KENYATTA,36.806170,-1.295820,GPS,4,MOH,,
36.79868,-1.28994,127,ULINZI HOUSE MIR DISP,99,NAIROBI,NAIROBI,WESTLANDS,KILIMANI,KILIMANI(NAIROBI),36.798680,-1.289940,GPS,4,MOH,,
36.88726,-1.27931,128,UMOJA HEALTH CENTRE,145,NAIROBI,NAIROBI,EMBAKASI,UMOJA,UMOJA,36.887260,-1.279310,GPS,3,LA,,
,,129,UNDUGU SOCIETY DISP,,NAIROBI,NAIROBI,,,,,,,4,NGO,,
36.85362,-1.25503,130,UTALII COLLEGE DISP,2641,NAIROBI,NAIROBI,KASARANI,RUARAKA,UTALII,36.853620,-1.255030,GPS,4,MOH,,
,,131,UZIMA DISP,129,NAIROBI,NAIROBI,,,,,,,4,MISS,,
36.71516,-1.27885,132,WAITHAKA HEALTH CENTRE,147,NAIROBI,NAIROBI,DAGORETTI,WAITHAKA,WAITHAKA,36.715160,-1.278850,GPS,3,LA,,
,,134,WESTLANDS DISP,130,NAIROBI,NAIROBI,,,,,,,4,MISS,,
36.79847,-1.25851,133,WESTLANDS DISP,54,NAIROBI,NAIROBI,WESTLANDS,PARKLANDS,UPPER PARKLANDS,36.798470,-1.258510,GPS,4,LA,,
36.801751,-1.260665,135,WESTLANDS HEALTH CENTRE,148,NAIROBI,NAIROBI,WESTLANDS,PARKLANDS,UPPER PARKLANDS,36.801751,-1.260665,GPS,3,LA,,
36.80738,-1.30921,136,WILSON AIRPORT DISP,3337,NAIROBI,NAIROBI,KIBERA,NAIROBI WEST,NAIROBI WEST,36.807380,-1.309210,GPS,4,MOH,,
36.77706,-1.30227,137,WOODLEY DISP,55,NAIROBI,NAIROBI,DAGORETTI,KENYATTA/GOLF COURSE,WOODLEY,36.777060,-1.302270,GPS,4,LA,,
34.41064,-0.15902,1,ABIDHA HC,1343,NYANZA,BONDO,RARIEDA,EAST ASEMBO,OMIA MWALO,34.410640,-0.159020,GPS,3,MOH,,
34.27613,-0.17618,2,ANYUONGI DISP,,NYANZA,BONDO,BONDO,SOUTH SAKWA,EAST MIGWENA,34.276130,-0.176180,GPS,4,MOH,,
34.35579,-0.06953,3,ARO COMMUNITY HOSP.,,NYANZA,BONDO,BONDO,NORTH SAKWA,BAR CHANDO,34.355790,-0.069530,GPS,1,NGO,,
34.2745,-0.09021,4,BONDO DISTRICT HOSPITAL,1367,NYANZA,BONDO,BONDO,BONDO TOWNSHIP,NYAWITA(BONDO),34.274500,-0.090210,GPS,1,MOH,,
34.2905,-0.09021,5,GOBEI DISP,2467,NYANZA,BONDO,BONDO,BONDO TOWNSHIP,NYAWITA(BONDO),34.290500,-0.090210,GPS,4,MOH,,
34.0248,-0.0341,6,GOT AGULU HEALTH CENTRE,1346,NYANZA,BONDO,USIGU,WEST YIMBO,GOT AGULU,34.024800,-0.034100,GPS,3,MOH,,
34.1315,-0.0309,7,GOT MATAR DISP,1347,NYANZA,BONDO,USIGU,NORTH YIMBO,NYAMONYE,34.131500,-0.030900,GPS,4,MOH,,
34.25665,-0.22851,8,KAGWA DISP,2649,NYANZA,BONDO,MADIANY,WEST UYOMA,KAGWA(BONDO),34.256650,-0.228510,GPS,4,MOH,,
34.25637,-0.22469,9,KAGWA SDA HC,,NYANZA,BONDO,MADIANY,WEST UYOMA,KAGWA(BONDO),34.256370,-0.224690,GPS,3,MISS,,
34.17491,-0.08601,10,KAPIYO DISP,4250,NYANZA,BONDO,BONDO,S.W. SAKWA,UTONGA,34.174910,-0.086010,GPS,4,MOH,,
34.3224,-0.28134,11,MADIANY HEALTH CENTRE,1368,NYANZA,BONDO,MADIANY,EAST UYOMA,WEST KATWENG'A,34.322400,-0.281340,GPS,3,MOH,,
34.0103,-0.1325,12,MAGETA DISP,165,NYANZA,BONDO,USIGU,MAGETA ISLAND,MAHANGA(BONDO),34.010300,-0.132500,GPS,4,MOH,,
34.34066,-0.16223,13,MAHAYA DISP,,NYANZA,BONDO,RARIEDA,WEST  ASEMBO,MAHAYA,34.340660,-0.162230,GPS,4,MOH,,
34.3252,-0.3353,14,MANGA BAPTIST CLINIC DISP,,NYANZA,BONDO,MADIANY,SOUTH UYOMA,NDIGWA,34.325200,-0.335300,GPS,4,MISS,,
34.27609,-0.25252,15,MANYUANDA HEALTH CENTRE,1350,NYANZA,BONDO,MADIANY,WEST UYOMA,KOKWIRI,34.276090,-0.252520,GPS,3,MOH,,
34.292727,-0.20811,16,MASALA DISP,3839,NYANZA,BONDO,MADIANY,CENTRAL UYOMA,MASALA,34.292727,-0.208110,GPS,4,MOH,,
34.278,-0.31856,17,MISORI DISP,4251,NYANZA,BONDO,MADIANY,WEST UYOMA,NYABERA(BONDO),34.278000,-0.318560,GPS,4,MOH,,
34.3121,-0.36255,18,NAYA DISP,1353,NYANZA,BONDO,MADIANY,SOUTH UYOMA,NAYA,34.312100,-0.362550,GPS,4,MOH,,
34.37752,-0.06975,19,NDORI DISP,3569,NYANZA,BONDO,RARIEDA,CENTRAL ASEMBO,RAMBA NORTH,34.377520,-0.069750,GPS,4,MISS,,
34.29557,-0.17535,20,NYAGOKO DISP,35,NYANZA,BONDO,RARIEDA,SOUTH ASEMBO,NYAGOKO,34.295570,-0.175350,GPS,4,MOH,,
34.21883,-0.21243,21,NYANGUNDA SELF HELP DISP,,NYANZA,BONDO,BONDO,SOUTH SAKWA,NYAGUDA,34.218830,-0.212430,GPS,4,NGO,,
,,,OBAGA DISP,,NYANZA,BONDO,RARIEDA,SOUTH ASEMBO,,,,,4,MOH,,
34.377777,-0.16875,22,ONGIELO DISP,1357,NYANZA,BONDO,RARIEDA,EAST ASEMBO,OMIA MALO,34.377777,-0.168750,GPS,4,MOH,,
,,,PAP KODERO,,NYANZA,BONDO,MADIANY,WEST UYOMA,,,,,4,MOH,,
34.39692,-0.11288,23,SARADIDI HEALTH CENTRE,1385,NYANZA,BONDO,RARIEDA,CENTRAL ASEMBO,MEMBA,34.396920,-0.112880,GPS,3,MOH,,
34.284311,-0.382719,24,ST. CAMILUS DISPENSARY,,NYANZA,BONDO,MADIANY,SOUTH UYOMA,NAYA,34.284311,-0.382719,GPS,4,MISS,,
34.35698,-0.13782,25,ST. ELIZABETH LWAK MISS. HOSPITA,,NYANZA,BONDO,RARIEDA,CENTRAL ASEMBO,MEMBA,34.356980,-0.137820,GPS,1,MISS,,
34.19813,-0.15277,26,ST.ANNE NYANGOMA DISP AND MCH,2554,NYANZA,BONDO,BONDO,CENTRAL SAKWA,NYANG'OMA,34.198130,-0.152770,GPS,4,MISS,,
34.10807,0.01815,27,ULUNGO DISP,4480,NYANZA,BONDO,USIGU,NORTH YIMBO,BAR KANYANGO,34.108070,0.018150,GPS,4,MOH,,
34.0994,-0.0568,28,USIGU DISP,1365,NYANZA,BONDO,USIGU,CENTRAL YIMBO,USIGU,34.099400,-0.056800,GPS,4,MOH,,
34.16597,-0.16139,29,UYAWI DISP,1366,NYANZA,BONDO,BONDO,CENTRAL SAKWA,UYAWI,34.165970,-0.161390,GPS,4,MOH,,
34.66809,-0.83089,1,BOIGE DISP,4490,NYANZA,GUCHA,NYAMARAMBE,NYAKEMBENE,NYAKORERE,34.668090,-0.830890,GPS,4,MOH,,
34.81434,-0.88272,2,CHIENGU SDA DISP,,NYANZA,GUCHA,NYACHEKI,RIGENA,NYANTIRA,34.814340,-0.882720,GPS,4,MISS,,
34.72132,-0.9121,3,EBEREGE DISP,,NYANZA,GUCHA,KENYENYA,MAGENCHE,MOKUBO,34.721320,-0.912100,GPS,4,MOH,,
,,,EGETONTO DISP,,NYANZA,GUCHA,OGEMBO,MACHOGECHACHE,,,,,4,MOH,,
34.6593,-0.902367,4,ETAGO DISP,1232,NYANZA,GUCHA,ETAGO,GETENGA,NYARAMBA(GUCHA),34.659300,-0.902367,GPS,4,MOH,,
34.82809,-0.89926,5,GESABAKWA DISP,3768,NYANZA,GUCHA,NYACHEKI,BASSI BOGETAORIO,NYANGUSO,34.828090,-0.899260,GPS,4,MOH,,
34.7289,-0.886333,6,KENYENYA HC,1238,NYANZA,GUCHA,KENYENYA,MAJOGE MASABA,KENYENYA,34.728900,-0.886333,GPS,3,MOH,,
34.725225,-0.88964,7,KENYENYA SDA DISP,1489,NYANZA,GUCHA,OGEMBO,SENGERA,BOSOTI,34.725225,-0.889640,1:50000 MAPS,4,MISS,,
34.7811,-0.782267,46,KENYERERE  DISP,4762,NYANZA,GUCHA,SAMETA,MOKWERERO,KENYERERE,34.781100,-0.782267,GPS,4,MOH,,
34.7763,-0.814067,8,KIONYO DISP,3570,NYANZA,GUCHA,NYAMACHE,BASSI MASIGE EAST,TURWA,34.776300,-0.814067,GPS,4,MOH,,
34.7966,-0.90464,9,MAGENA DISP,1241,NYANZA,GUCHA,KENYENYA,MAJOGE BORABU,KIANGO,34.796600,-0.904640,GPS,4,MOH,,
34.72318,-0.94649,10,MAGENCHE DISP,1242,NYANZA,GUCHA,KENYENYA,MAGENCHE,MAGENCHE,34.723180,-0.946490,GPS,4,MOH,,
34.65434,-0.88877,11,MAKARA BAPTIST M. CENTRE,,NYANZA,GUCHA,ETAGO,GETENGA,NYARAMBA(GUCHA),34.654340,-0.888770,GPS,4,MISS,,
34.648,-0.901017,12,METABURO DISP,4763,NYANZA,GUCHA,ETAGO,GETENGA,NYARAMBA(GUCHA),34.648000,-0.901017,GPS,4,MISS,,
34.68447,-0.74101,13,MISESI DISP,3770,NYANZA,GUCHA,OGEMBO,MAJOGE CHACHE,MISESI,34.684470,-0.741010,GPS,4,MOH,,
34.6828,-0.967,14,MONIANKU HEALTH CENTRE,1243,NYANZA,GUCHA,ETAGO,S. MUGIRANGO BORABU,MONIANKU,34.682800,-0.967000,GPS,3,MISS,,
34.6315,-0.886617,15,MOTICHO DISP,3287,NYANZA,GUCHA,ETAGO,GETENGA,NYABERA(GUCHA),34.631500,-0.886617,GPS,4,MOH,,
34.62814,-0.80782,16,NDURU HEALTH CENTRE,1271,NYANZA,GUCHA,NYAMARAMBE,S. MUGIRANGO CENTRAL,BOMONYAMA,34.628140,-0.807820,GPS,3,MOH,,
34.8772,-0.89071,17,NYACHEKI HEALTH CENTRE,1246,NYANZA,GUCHA,NYACHEKI,BASSI BORABU,ISENA,34.877200,-0.890710,GPS,3,MOH,,
34.64843,-0.86685,18,NYAKEYO S.D.A DISP,4818,NYANZA,GUCHA,ETAGO,GETENGA,NYATARO,34.648430,-0.866850,GPS,4,MISS,,
34.82805,-0.85352,19,NYAMACHE HEALTH CENTRE,1259,NYANZA,GUCHA,NYAMACHE,BASSI CENTRAL,NYOERA,34.828050,-0.853520,GPS,3,MOH,,
34.80025,-0.79123,20,NYAMAGWA HEALTH CENTRE,1260,NYANZA,GUCHA,SAMETA,BASSI BOINTANGARE,NYAMAGWA(GUCHA),34.800250,-0.791230,GPS,3,MISS,,
34.74936,-0.75958,21,NYANSAKIA DISP,3571,NYANZA,GUCHA,SAMETA,BASSI CHACHE,BOGETAORIO,34.749360,-0.759580,GPS,4,MOH,,
34.63857,-0.74203,22,NYATIKE DISP,3381,NYANZA,GUCHA,NYAMARAMBE,S. MUGIRANGO CHACHE,BOMONYARA,34.638570,-0.742030,GPS,4,MOH,,
34.725517,-0.793983,23,OGEMBO DISTRICT HOSPITAL,1261,NYANZA,GUCHA,OGEMBO,MAJOGE CHACHE,NYANSAKIA,34.725517,-0.793983,GPS,1,MOH,,
34.72154,-0.84779,24,OMOREMBE HEALTH CENTRE,169,NYANZA,GUCHA,OGEMBO,SENGERA,NYAISERO,34.721540,-0.847790,GPS,3,MISS,,
34.7322,-0.88487,25,RIOKINDO SDA HEALTH CENTRE,3015,NYANZA,GUCHA,KENYENYA,MAJOGE MASABA,KENYENYA,34.732200,-0.884870,GPS,3,MISS,,
34.84671,-0.91962,26,RITUMBE HEALTH CENTRE,1252,NYANZA,GUCHA,NYACHEKI,BASSI BOGETAORIO,NYANGUSO,34.846710,-0.919620,GPS,3,MISS,,
34.71967,-0.86201,27,STELA MARIS SENGERA HEALTH CENTR,1263,NYANZA,GUCHA,OGEMBO,SENGERA,BOSOTI,34.719670,-0.862010,GPS,3,MISS,,
34.6665,-0.744517,28,TABAKA MISSION HOSPITAL,1266,NYANZA,GUCHA,NYAMARAMBE,S. MUGIRANGO CHACHE,TABAKA,34.666500,-0.744517,GPS,1,MISS,,
34.6296,-0.625835,1,ASUMBI MISS H C,1438,NYANZA,HOMA BAY,RANGWE,GEM CENTRAL,KAJULU,34.629600,-0.625835,HD MAPS,3,MISS,,
34.49,-0.52066,2,FULL GOSPEL DISP,,NYANZA,HOMA BAY,ASEGO,EAST KANYADA,KOBWOLA-KOGWANG,34.490000,-0.520660,HD MAPS,4,MISS,,
34.2553,-0.752199,3,GOT KOJOWI H C,385,NYANZA,HOMA BAY,NYARONGI,EAST KWAMBWAI,KAWANGA,34.255300,-0.752199,HD MAPS,3,MOH,,
34.493117,-0.50646,4,GOT KOKECH FULL GOSPEL DISP,3858,NYANZA,HOMA BAY,ASEGO,EAST KANYADA,KOTHIDHA,34.493117,-0.506460,ILRI MKT CENTRES,4,MISS,,
34.4599,-0.52474,5,HOMA BAY DISTRICT HOSPITAL,1470,NYANZA,HOMA BAY,ASEGO,HOMA BAY TOWN,TOWN(HOMABAY),34.459900,-0.524740,HD MAPS,1,MOH,,
34.530727,-0.541582,6,KAMRERI (COG) DISP,2099,NYANZA,HOMA BAY,RANGWE,WEST KOCHIA,KOWILI,34.530727,-0.541582,ILRI MKT CENTRES,4,MISS,,
34.51781,-0.69557,7,KANYAMKAGO OBER DISP,3331,NYANZA,HOMA BAY,RIANA,CENTRAL KABUOCH,KAWERE/KAWUOR,34.517810,-0.695570,GPS,4,MOH,,
34.591528,-0.464907,8,KIRANDA DISP,3224,NYANZA,HOMA BAY,RANGWE,EAST KAGAN,KANYARUANDA,34.591528,-0.464907,ILRI MKT CENTRES,4,MISS,,
34.307,-0.67757,9,LAMBWE FOREST DISP,1399,NYANZA,HOMA BAY,NDHIWA,WEST KANYAMWA,KAYAMBO,34.307000,-0.677570,HD MAPS,4,MOH,,
34.5158,-0.69035,10,MAGINA H C,1401,NYANZA,HOMA BAY,RIANA,CENTRAL KABUOCH,KAWERE/KAWUOR,34.515800,-0.690350,HD MAPS,3,MOH,,
34.459601,-0.528492,11,MALELA DISP,1403,NYANZA,HOMA BAY,ASEGO,HOMA BAY TOWN,TOWN(HOMABAY),34.459601,-0.528492,ILRI MKT CENTRES,4,MISS,,
34.39193,-0.58486,12,MALELA DISP,1100,NYANZA,HOMA BAY,NDHIWA,NORTH KANYAMWA,KAKAETA,34.391930,-0.584860,GPS,4,MOH,,
34.6169,-0.4932,13,MANYATTA S D A HOSPITAL,3128,NYANZA,HOMA BAY,RANGWE,EAST KAGAN,KOMENYA,34.616900,-0.493200,HD MAPS,1,MISS,,
34.5061,-0.663833,14,MARINDI DISP,1404,NYANZA,HOMA BAY,ASEGO,EAST KANYADA,KALANYA KANYANGO,34.506100,-0.663833,HD MAPS,4,MOH,,
34.3364,-0.68961,16,MIROGI MISS H C,1453,NYANZA,HOMA BAY,NDHIWA,WEST KANYAMWA,KAYAMBO,34.336400,-0.689610,HD MAPS,3,MISS,,
34.3322,-0.732657,17,NDHIWA H C,1455,NYANZA,HOMA BAY,NDHIWA,WEST KANYAMWA,KWAMO,34.332200,-0.732657,HD MAPS,3,MOH,,
34.5812,-0.50254,18,NDIRU H C,1456,NYANZA,HOMA BAY,RANGWE,WEST KAGAN,KANYIRIEMA,34.581200,-0.502540,HD MAPS,3,MOH,,
34.5293,-0.507608,19,NYAGORO H C,1412,NYANZA,HOMA BAY,RANGWE,EAST KOCHIA,KORAYO,34.529300,-0.507608,HD MAPS,3,MOH,,
34.57,-0.65,20,NYAGWETHE DISP,3479,NYANZA,HOMA BAY,RANGWE,GEM WEST,KANYANJWA,34.570000,-0.650000,ILRI VILLAGES,4,MISS,,
34.26434,-0.75899,21,NYARONGI DISP,686,NYANZA,HOMA BAY,NYARONGI,WEST KWAMBWAI,KASIRIME,34.264340,-0.758990,GPS,4,MOH,,
34.4258,-0.75021,22,OBER KABUOCH DISP,4361,NYANZA,HOMA BAY,RIANA,WEST KABUOCH,KACHIENG WEST,34.425800,-0.750210,HD MAPS,4,MOH,,
34.4844,-0.69451,23,OBERA HEALTH CENTRE,,NYANZA,HOMA BAY,RIANA,WEST KABUOCH,KACHIENG EAST,34.484400,-0.694510,DDP,3,MOH,,
34.5003,-0.58438,24,OGANDE C P K DISP,2952,NYANZA,HOMA BAY,ASEGO,EAST KANYADA,KANYACH KACHAR,34.500300,-0.584380,HD MAPS,4,MISS,,
34.4653,-0.73978,25,OMBO KACHIENG DISP,3417,NYANZA,HOMA BAY,RIANA,WEST KABUOCH,KACHIENG EAST,34.465300,-0.739780,HD MAPS,4,MOH,,
34.36588,-0.72574,26,OYARO DISP,3578,NYANZA,HOMA BAY,NDHIWA,WEST KANYAMWA,KAYAMBO,34.365880,-0.725740,GPS,4,MOH,,
34.464,-0.82374,27,PALA H C,1426,NYANZA,HOMA BAY,RIANA,SOUTH KABUOCH,KAGURIA KAMENYA,34.464000,-0.823740,HD MAPS,3,MOH,,
34.5988,-0.615395,28,RANGWE HC,1428,NYANZA,HOMA BAY,RANGWE,GEM CENTRAL,KAJULU,34.598800,-0.615395,HD MAPS,3,MOH,,
34.601,-0.61017,29,RANGWE S D A DISP,3177,NYANZA,HOMA BAY,RANGWE,GEM CENTRAL,KAJULU,34.601000,-0.610170,HD MAPS,4,MISS,,
34.35348,-0.76837,30,RAPETH DISP,4465,NYANZA,HOMA BAY,NYARONGI,CENTRAL KANYIDOTO,SOUTH KAGANDA,34.353480,-0.768370,GPS,4,MOH,,
34.617906,-0.53562,31,WAWARE SINDO DISP,,NYANZA,HOMA BAY,RANGWE,EAST KAGAN,KOMENYA,34.617906,-0.535620,ILRI MKT CENTRES,4,MISS,,
,,,ENTANGA DISP,,NYANZA,KISII CENTRAL,MARANI,,,,,,4,MOH,,
34.7801,-0.546833,1,ERAMBA DISP,3767,NYANZA,KISII CENTRAL,MARANI,MWAGICHANA,KIOMONCHA,34.780100,-0.546833,GPS,4,MOH,,
34.90588,-0.86716,2,GESUSU SDA HEALTH CENTRE,1233,NYANZA,KISII CENTRAL,MASABA,NYARIBARI MASABA,GESUSU,34.905880,-0.867160,GPS,3,MISS,,
34.9087,-0.8712,3,GESUSU SUB DISTRICT HOSPITAL,3769,NYANZA,KISII CENTRAL,MASABA,NYARIBARI MASABA,GESUSU,34.908700,-0.871200,GPS,1,MOH,,
34.9046,-0.805683,,IBACHO HEALTH CENTRE,,NYANZA,KISII CENTRAL,MASABA,NYARIBARI CENTRAL,IBACHO,34.904600,-0.805683,GPS,3,MOH,,
34.85208,-0.77724,4,IBENO HEALTH CENTRE,1254,NYANZA,KISII CENTRAL,KEUMBU,IBENO,KABOSI,34.852080,-0.777240,GPS,3,MOH,,
34.7812,-0.62433,5,IRANDA SUB- HEALTH CENTRE,1235,NYANZA,KISII CENTRAL,MOSOCHO,NYAKOE,IRANDA,34.781200,-0.624330,GPS,3,MOH,,
34.8628,-0.571717,6,ISECHA DISP,1486,NYANZA,KISII CENTRAL,MARANI,NGENYI,GESANGERO,34.862800,-0.571717,GPS,4,MOH,,
34.6799,-0.691033,7,IYABE SUB HEALTH CENTRE,1236,NYANZA,KISII CENTRAL,SUNEKA,IYABE,BOMOKORA,34.679900,-0.691033,GPS,3,MOH,,
34.841,-0.54225,8,KEGOGI DISP,1237,NYANZA,KISII CENTRAL,MARANI,KEGOGI,NGOKORO,34.841000,-0.542250,GPS,4,MOH,,
34.8467,-0.731217,9,KEUMBU SUB DISTRICT HOSPITAL,1257,NYANZA,KISII CENTRAL,KEUMBU,KEUMBU,NYAMWARE,34.846700,-0.731217,GPS,1,MOH,,
34.8826,-0.828667,10,KIAMOKOMA DISP,1239,NYANZA,KISII CENTRAL,MASABA,NYARIBARI CENTRAL,CHIRONGE,34.882600,-0.828667,GPS,4,MOH,,
34.7811,-0.718833,11,KIOGORO SUB-HEALTH CENTRE,1240,NYANZA,KISII CENTRAL,KEUMBU,KIOGORO,BORONYI,34.781100,-0.718833,GPS,3,MOH,,
34.7704,-0.66815,12,KISII DISTRICT HOSPITAL,1265,NYANZA,KISII CENTRAL,TOWNSHIP,TOWNSHIP,TOWNSHIP(KISII),34.770400,-0.668150,GPS,1,MOH,,
34.7982,-0.575467,13,MARANI HEALTH CENTRE,1270,NYANZA,KISII CENTRAL,MARANI,MWAGICHANA,IGEMO,34.798200,-0.575467,GPS,3,MOH,,
34.76971,-0.66945,14,MARIE STOPES DISP,,NYANZA,KISII CENTRAL,TOWNSHIP,TOWNSHIP,TOWNSHIP(KISII),34.769710,-0.669450,GPS,4,NGO,,
34.9404,-0.858733,15,MASIMBA HEALTH CENTRE,1258,NYANZA,KISII CENTRAL,MASABA,NYARIBARI MASABA,KEREMA,34.940400,-0.858733,GPS,3,MOH,,
34.7091,-0.714917,16,MASONGO DISP,4804,NYANZA,KISII CENTRAL,SUNEKA,BOMORENDA,BOMAKOMBI,34.709100,-0.714917,GPS,4,MOH,,
34.7202,-0.6285,17,MATONGO DISP,4805,NYANZA,KISII CENTRAL,SUNEKA,BOMARIBA,BOROKO,34.720200,-0.628500,GPS,4,MOH,,
34.74131,-0.59759,18,MOSOCHO HEALTH CENTRE,1244,NYANZA,KISII CENTRAL,MOSOCHO,BOGEKA,MOGUSII(CKISII),34.741310,-0.597590,GPS,3,MISS,,
34.74403,-0.6522,19,NYABURURU MISS DISP,1245,NYANZA,KISII CENTRAL,TOWNSHIP,TOWNSHIP,MWAMOSIOMA(TOWNSHIP),34.744030,-0.652200,GPS,4,MISS,,
34.81804,-0.58266,20,NYAGESENDA SDA DISP,1247,NYANZA,KISII CENTRAL,MARANI,SENSI,SENSI,34.818040,-0.582660,GPS,4,MISS,,
,,,NYAGOTO DISP,,NYANZA,KISII CENTRAL,MARANI,,,,,,4,MOH,,
34.8068,-0.7401,21,NYAGUTA DISP,4491,NYANZA,KISII CENTRAL,KEUMBU,KIOGORO,NYAGUTA,34.806800,-0.740100,GPS,4,MOH,,
34.807,-0.75678,22,NYAKWANA DISP,3297,NYANZA,KISII CENTRAL,KEUMBU,KIOGORO,MATUMWA,34.807000,-0.756780,GPS,4,MOH,,
34.7013,-0.6367,23,NYAMAGUNDO DISP,3008,NYANZA,KISII CENTRAL,SUNEKA,BOMARIBA,BOROKO,34.701300,-0.636700,GPS,4,MOH,,
34.82343,-0.78103,24,NYAMAGWA SDA DISP,,NYANZA,KISII CENTRAL,KEUMBU,IBENO,NYAMAGWA(CKISII),34.823430,-0.781030,GPS,4,MISS,,
34.9552,-0.8213,25,NYAMASIBI DISP,3010,NYANZA,KISII CENTRAL,MASABA,NYARIBARI MASABA,NYAMASIBI,34.955200,-0.821300,GPS,4,MOH,,
34.76585,-0.67766,26,NYANCHWA SDA DISP,1248,NYANZA,KISII CENTRAL,KEUMBU,BOSONGO,NYANCHWA,34.765850,-0.677660,GPS,4,MISS,,
34.77067,-0.57085,27,NYASORE SDA DISP.,,NYANZA,KISII CENTRAL,MARANI,MWAKIBAGENDI,NYAMAGE,34.770670,-0.570850,GPS,4,MISS,,
,,,ORESI DISP,,NYANZA,KISII CENTRAL,MUNICIPALITY,BOCHURA,,,,,4,MOH,,
34.9731,-0.893483,28,RAMASHA DISP,1251,NYANZA,KISII CENTRAL,MASABA,NYARIBARI IKORONGO,METEMBE(MASABA),34.973100,-0.893483,GPS,4,MOH,,
34.7119,-0.598785,29,RANGANGA  DISP,1250,NYANZA,KISII CENTRAL,MOSOCHO,ETORA,RAGANGA,34.711900,-0.598785,GPS,4,MOH,,
34.6631,-0.6556,30,RIANA HEALTH CENTRE,1262,NYANZA,KISII CENTRAL,SUNEKA,RIANA,NYAMWARI,34.663100,-0.655600,GPS,3,MOH,,
,,31,RIOKWARO DISP,3016,NYANZA,KISII CENTRAL,,,,,,,4,MISS,,
34.7163,-0.70485,32,RIOTANCHI HEALTH CENTRE,3017,NYANZA,KISII CENTRAL,SUNEKA,BOMORENDA,BONYAORO,34.716300,-0.704850,GPS,3,MOH,,
34.7628,-0.570317,33,SIEKA DISP,1253,NYANZA,KISII CENTRAL,MARANI,MWAKIBAGENDI,ONYWERE,34.762800,-0.570317,GPS,4,MOH,,
34.98721,-0.85967,34,SOSERA DISP,4803,NYANZA,KISII CENTRAL,MASABA,NYARIBARI IKORONGO,SOSERA,34.987210,-0.859670,GPS,4,MOH,,
34.8565,-0.756467,35,TARACHA DISP,4801,NYANZA,KISII CENTRAL,KEUMBU,KEUMBU,TARACHA,34.856500,-0.756467,GPS,4,MOH,,
35.0169,-0.58084,1,AMATIERIO DISP,1477,NYANZA,KISII NORTH,EKERENYO,EKERENYO,BOISANGA II,35.016900,-0.580840,HD MAPS,4,MOH,,
34.9834,-0.78705,2,BORABU HEALTH CENTRE,153,NYANZA,KISII NORTH,BORABU,NYASIONGO,NYANSIONGO/GESIMA,34.983400,-0.787050,HD MAPS,3,MISS,,
34.9633,-0.65449,3,BOSIANGO DISP,1478,NYANZA,KISII NORTH,NYAMIRA,BOSAMARO MASABA,KEGOGI,34.963300,-0.654490,HD MAPS,4,MOH,,
35.0001,-0.85534,4,CHEPNGOMBE HEALTH CENTRE,1501,NYANZA,KISII NORTH,BORABU,ESISE,MANGA/LIETIGO,35.000100,-0.855340,HD MAPS,3,MOH,,
,,,DEWWIS CLINIC,,NYANZA,KISII NORTH,NYAMIRA,BOSAMARO MASABA,KEGOGI,,,,4,MISS,,
